property,annotation_id_0,response
material,123916,plastic
material,272205,glass
material,140408,plastic
material,108861,plastic
material,229976,plastic
material,282992,plastic
material,279808,plastic
material,80270,wood
material,67686,plastic
material,31669,ceramic
material,83646,fabric
material,250285,plastic
material,40914,metal
material,217453,ceramic
material,229539,plastic
material,269007,plastic
material,104835,metal
material,284690,glass
material,138562,ceramic
material,102204,glass
material,186562,ceramic
material,53019,fabric
material,217001,ceramic
material,81261,ceramic
material,217947,fabric
material,106984,metal
material,194759,wood
material,180658,fabric
material,119866,plastic
material,194939,ceramic
material,198234,plastic
material,92244,wood
material,214884,glass
material,42923,metal
material,156138,plastic
material,25319,plastic
material,14553,fabric
material,106955,fabric
material,86704,ceramic
material,207040,glass
material,131215,plastic
material,308209,plastic
material,94553,fabric
material,121797,plastic
material,253346,plastic
material,117503,glass
material,287598,plastic
material,228258,rubber
material,218734,leather
material,222194,unknown
material,27000,rubber
material,290221,plastic
material,29073,ceramic
material,202720,fabric
material,144923,wood
material,1957,wood
material,74711,plastic
material,293945,wood
material,161692,metal
material,116212,plastic
material,184320,plastic
material,53265,plastic
material,149349,plastic
material,70000,ceramic
material,59356,plastic
material,266920,plastic
material,223752,metal
material,78674,plastic
material,301531,plastic
material,286401,ceramic
material,229227,metal
material,199773,rubber
material,7277,rubber
material,275471,metal
material,62504,metal
material,88618,metal
material,69264,rubber
material,86628,ceramic
material,236315,plastic
material,244212,metal
material,87610,plastic
material,142152,metal
material,213442,metal
material,137324,glass
material,99585,plastic
material,254838,metal
material,274095,plastic
material,100554,glass
material,139312,leather
material,142155,glass
material,273172,ceramic
material,3402,plastic
material,199410,metal
material,286200,metal
material,81111,metal
material,49555,fabric
material,168233,plastic
material,74802,fabric
material,49229,metal
material,93592,plastic
material,62584,plastic
material,271385,metal
material,150983,ceramic
material,216915,glass
material,132427,glass
material,54470,wood
material,127767,glass
material,36227,plastic
material,242704,metal
material,297184,ceramic
material,234893,metal
material,185224,food
material,168227,plastic
material,212668,plastic
material,283463,plastic
material,245875,metal
material,280578,ceramic
material,67612,wood
material,260092,plastic
material,164906,wood
material,250002,food
material,50994,glass
material,161517,ceramic
material,20121,plastic
material,238151,metal
material,150390,plastic
material,92091,metal
material,286851,plastic
material,263525,plastic
material,228145,food
material,80192,glass
material,186352,ceramic
material,278719,fabric
material,108620,plastic
material,68299,ceramic
material,55454,plastic
material,214595,plastic
material,199931,plastic
material,42661,wood
material,201031,plastic
material,143997,rubber
material,65058,metal
material,290588,plastic
material,29381,ceramic
material,248019,metal
material,126670,wood
material,304958,wood
material,255287,plastic
material,237479,ceramic
material,294230,metal
material,6892,metal
material,290792,plastic
material,88708,fabric
material,15411,plastic
material,216561,glass
material,4894,ceramic
material,59755,wood
material,303683,glass
material,26048,plastic
material,200434,plastic
material,119426,ceramic
material,240883,fabric
material,270106,metal
material,125072,plastic
material,293615,ceramic
material,242612,plastic
material,246908,metal
material,211208,metal
material,295872,ceramic
material,267445,ceramic
material,205655,fabric
material,290042,fabric
material,67336,plastic
material,280142,metal
material,9701,wood
material,173452,plastic
material,168221,fabric
material,163829,fabric
material,64886,ceramic
material,237478,ceramic
material,188215,ceramic
material,76585,fabric
material,194652,metal
material,64504,metal
material,30653,plastic
material,237998,glass
material,280315,ceramic
material,23423,metal
material,53665,plastic
material,294003,ceramic
material,89166,unknown
material,44419,wood
material,2167,plastic
material,298729,glass
material,80357,plastic
material,300586,unknown
material,219964,food
material,9181,plastic
material,124352,fabric
material,4183,plastic
material,24142,glass
material,86309,metal
material,127279,metal
material,86168,metal
material,26851,ceramic
material,207443,wood
material,271045,metal
material,87129,plastic
material,243946,plastic
material,123364,fabric
material,9904,rubber
material,54179,glass
material,7785,ceramic
material,307590,metal
material,274701,plastic
material,147710,plastic
material,195977,fabric
material,257495,metal
material,301633,metal
material,92621,food
material,192288,plastic
material,113920,paper
material,94231,metal
material,39872,ceramic
material,127669,glass
material,135832,fabric
material,158471,glass
material,180895,plastic
material,216774,glass
material,127278,glass
material,166808,metal
material,36276,ceramic
material,23553,metal
material,193975,plastic
material,101321,food
material,298745,plastic
material,56382,fabric
material,290352,ceramic
material,270402,metal
material,48472,plastic
material,16872,metal
material,183479,metal
material,127186,plastic
material,87530,plastic
material,48760,plastic
material,40710,glass
material,194807,plastic
material,117720,paper
material,143199,plant
material,187719,plastic
material,20598,ceramic
material,241821,plastic
material,162566,glass
material,196434,plastic
material,18431,metal
material,180975,plastic
material,39356,ceramic
material,203218,ceramic
material,143451,metal
material,46951,fabric
material,292684,plastic
material,121207,metal
material,161302,paper
material,251130,plastic
material,158623,plastic
material,44166,wood
material,50722,fabric
material,33142,wood
material,210170,metal
material,16094,ceramic
material,178736,fabric
material,223084,plastic
material,254893,metal
material,135896,metal
material,192644,plastic
material,49496,fabric
material,304146,plastic
material,115720,glass
material,298716,glass
material,61598,fabric
material,89119,plastic
material,44275,wood
material,203576,fabric
material,37620,fabric
material,6000,food
material,59579,glass
material,198478,metal
material,297840,plastic
material,155293,plastic
material,241087,paper
material,251260,plastic
material,150389,plastic
material,160,plastic
material,182160,metal
material,27351,metal
material,52452,ceramic
material,52598,glass
material,273367,plastic
material,190873,wood
material,273233,metal
material,96093,ceramic
material,13403,wood
material,22200,glass
material,293313,metal
material,9922,plastic
material,19266,metal
material,277728,metal
material,86605,glass
material,23075,ceramic
material,246572,plastic
material,243525,metal
material,219369,plastic
material,150496,plastic
material,17922,fabric
material,60299,fabric
material,237527,ceramic
material,207703,plastic
material,34546,ceramic
material,268622,plastic
material,52445,metal
material,252714,ceramic
material,90965,metal
material,23279,ceramic
material,132532,glass
material,245035,plastic
material,219283,plastic
material,178394,fabric
material,1424,plastic
material,208916,fabric
material,50718,fabric
material,4517,metal
material,38885,food
material,253696,paper
material,303669,metal
material,149610,plastic
material,299247,plastic
material,292802,plastic
material,273227,metal
material,281172,plastic
material,59915,plastic
material,59475,wood
material,224916,plastic
material,80982,metal
material,158837,metal
material,81508,ceramic
material,252696,plastic
material,91434,ceramic
material,193775,paper
material,214916,metal
material,241997,glass
material,212928,wood
material,130723,metal
material,168202,fabric
material,189022,ceramic
material,44594,fabric
material,20204,glass
material,275077,plastic
material,165744,fabric
material,209953,glass
material,247722,fabric
material,165854,glass
material,126758,plastic
material,249565,ceramic
material,305397,plastic
material,249651,glass
material,50090,plastic
material,170513,plastic
material,69210,plastic
material,38159,plastic
material,4536,glass
material,76598,fabric
material,274837,glass
material,271045,metal
material,87129,plastic
material,243946,paper
material,123364,fabric
material,9904,plastic
material,54179,unknown
material,7785,ceramic
material,307590,metal
material,274701,plastic
material,147710,plastic
material,195977,fabric
material,257495,metal
material,301633,metal
material,92621,food
material,192288,plastic
material,113920,paper
material,94231,metal
material,39872,ceramic
material,127669,glass
material,135832,fabric
material,158471,glass
material,180895,plastic
material,216774,glass
material,127278,glass
material,166808,metal
material,36276,ceramic
material,23553,metal
material,193975,plastic
material,101321,food
material,298745,plastic
material,56382,fabric
material,290352,unknown
material,270402,plastic
material,48472,plastic
material,16872,metal
material,183479,metal
material,127186,plastic
material,87530,plastic
material,48760,plastic
material,40710,plastic
material,194807,plastic
material,117720,glass
material,143199,plant
material,187719,fabric
material,20598,ceramic
material,241821,plastic
material,162566,glass
material,196434,plastic
material,18431,metal
material,180975,plastic
material,39356,ceramic
material,203218,ceramic
material,143451,metal
material,46951,fabric
material,292684,plastic
material,121207,metal
material,161302,paper
material,251130,plastic
material,158623,plastic
material,44166,wood
material,50722,fabric
material,33142,wood
material,210170,metal
material,16094,ceramic
material,178736,fabric
material,223084,plastic
material,254893,metal
material,135896,plastic
material,192644,plastic
material,49496,fabric
material,304146,plastic
material,115720,glass
material,298716,plastic
material,61598,fabric
material,89119,plastic
material,44275,wood
material,203576,fabric
material,37620,fabric
material,6000,food
material,59579,glass
material,198478,plastic
material,297840,plastic
material,155293,metal
material,241087,paper
material,251260,wood
material,150389,plastic
material,160,plastic
material,182160,plastic
material,27351,metal
material,52452,ceramic
material,52598,glass
material,273367,plastic
material,190873,wood
material,273233,metal
material,96093,ceramic
material,13403,wood
material,22200,plastic
material,293313,metal
material,9922,plastic
material,19266,metal
material,277728,metal
material,86605,glass
material,23075,ceramic
material,246572,plastic
material,243525,metal
material,219369,metal
material,150496,plastic
material,17922,fabric
material,60299,fabric
material,237527,ceramic
material,207703,plastic
material,34546,ceramic
material,268622,fabric
material,52445,metal
material,252714,ceramic
material,90965,metal
material,23279,ceramic
material,132532,glass
material,245035,plastic
material,219283,plastic
material,178394,leather
material,1424,plastic
material,208916,fabric
material,50718,fabric
material,4517,metal
material,38885,food
material,253696,paper
material,303669,metal
material,149610,plastic
material,299247,plastic
material,292802,plastic
material,273227,metal
material,281172,plastic
material,59915,plastic
material,59475,unknown
material,224916,plastic
material,80982,metal
material,158837,metal
material,81508,ceramic
material,252696,metal
material,91434,ceramic
material,193775,paper
material,214916,metal
material,241997,glass
material,212928,metal
material,130723,metal
material,168202,fabric
material,189022,ceramic
material,44594,fabric
material,20204,glass
material,275077,plastic
material,165744,fabric
material,209953,glass
material,247722,fabric
material,165854,plastic
material,126758,plastic
material,249565,ceramic
material,305397,plastic
material,249651,plastic
material,50090,plastic
material,170513,plastic
material,69210,plastic
material,38159,plastic
material,4536,glass
material,76598,fabric
material,274837,glass
material,167222,fabric
material,270797,metal
material,253904,wood
material,238017,ceramic
material,302254,ceramic
material,170934,metal
material,142415,metal
material,182971,metal
material,165397,plastic
material,14554,fabric
material,247817,fabric
material,183055,metal
material,247580,plastic
material,185747,paper
material,236835,fabric
material,210952,ceramic
material,294861,plastic
material,123391,fabric
material,106666,plastic
material,109101,fabric
material,25008,metal
material,74973,wood
material,128631,plastic
material,147190,metal
material,292381,plastic
material,183781,fabric
material,113814,ceramic
material,131821,fabric
material,172330,wood
material,56707,plastic
material,285784,plastic
material,115702,ceramic
material,253635,plastic
material,202009,ceramic
material,225791,plastic
material,220498,fabric
material,99016,fabric
material,104947,ceramic
material,220644,fabric
material,119645,metal
material,8786,wood
material,117779,fabric
material,96433,metal
material,264220,metal
material,239902,plastic
material,57473,plastic
material,158300,plastic
material,90484,metal
material,9369,plastic
material,152152,plastic
material,250640,metal
material,108895,glass
material,12259,metal
material,251829,metal
material,151213,ceramic
material,283580,fabric
material,292437,ceramic
material,267024,ceramic
material,139573,metal
material,164613,metal
material,159497,wood
material,53563,plastic
material,243528,plastic
material,29529,glass
material,86890,glass
material,233449,metal
material,216570,plastic
material,32671,plastic
material,136007,ceramic
material,236845,fabric
material,236838,fabric
material,267525,glass
material,122242,paper
material,115632,metal
material,146924,ceramic
material,208846,ceramic
material,50549,ceramic
material,33756,metal
material,280156,fabric
material,105982,glass
material,191342,ceramic
material,146453,wood
material,70435,wood
material,206203,ceramic
material,177665,metal
material,181769,food
material,2941,metal
material,300667,fabric
material,90584,glass
material,220334,fabric
material,35433,clay
material,110081,ceramic
material,193252,metal
material,243028,plastic
material,306059,fabric
material,296399,metal
material,148292,wax
material,171914,metal
material,234645,plastic
material,216121,plastic
material,200752,glass
material,7866,unknown
material,307323,ceramic
material,300831,plastic
material,247581,fabric
material,253787,plastic
material,255324,paper
material,196157,fabric
material,186821,ceramic
material,156120,metal
material,302046,plastic
material,246864,ceramic
material,268289,plastic
material,102835,fabric
material,147251,metal
material,293208,glass
material,20115,metal
material,273716,metal
material,250470,glass
material,180035,metal
material,43862,ceramic
material,218663,fabric
material,281931,glass
material,266645,metal
material,153444,metal
material,12749,metal
material,274790,metal
material,223664,metal
material,183646,fabric
material,28187,wood
material,70010,ceramic
material,65991,plastic
material,56429,fabric
material,86053,wood
material,63881,plastic
material,240279,food
material,89870,plastic
material,183534,metal
material,182540,ceramic
material,222462,fabric
material,82542,metal
material,176589,ceramic
material,4034,wood
material,21755,glass
material,75655,plastic
material,150367,plastic
material,191527,wood
material,86639,ceramic
material,197487,glass
material,133696,fabric
material,250996,plastic
material,172223,ceramic
material,7684,plastic
material,201657,metal
material,278442,paper
material,225349,metal
material,42713,wood
material,66205,ceramic
material,147633,plastic
material,230033,ceramic
material,137895,plastic
material,279678,plastic
material,118730,wood
material,224032,ceramic
material,156414,metal
material,261417,ceramic
material,150211,unknown
material,237183,ceramic
material,89026,plastic
material,270220,ceramic
material,268306,metal
material,187137,fabric
material,248406,metal
material,234376,plastic
material,139421,ceramic
material,118452,ceramic
material,167869,plastic
material,262574,plastic
material,28297,plastic
material,162642,food
material,117820,plastic
material,270634,ceramic
material,44665,wood
material,17091,plastic
material,305557,wood
material,270792,plastic
material,14826,metal
material,67080,plastic
material,97855,plastic
material,151133,wood
material,82566,plastic
material,98124,metal
material,210067,ceramic
material,261008,metal
material,81043,fabric
material,75997,tape
material,292545,glass
material,152099,plastic
material,136962,plastic
material,35031,paper
material,121328,plastic
material,87089,ceramic
material,216369,fabric
material,153425,metal
material,134057,ceramic
material,2944,metal
material,281622,plastic
material,137961,plastic
material,50419,ceramic
material,51784,metal
material,58601,metal
material,15448,plastic
material,271294,metal
material,159422,plastic
material,218176,plastic
material,300347,plastic
material,156716,wood
material,145516,fabric
material,209497,plastic
material,118553,wood
material,45724,fabric
material,59354,plastic
material,298772,plastic
material,115399,wood
material,119485,fabric
material,44793,metal
material,11433,plastic
material,213136,plastic
material,225589,wood
material,198399,plastic
material,240223,wood
material,118925,plastic
material,267164,ceramic
material,21819,plastic
material,168649,fabric
material,146657,wood
material,235266,plastic
material,97546,plastic
material,21696,plastic
material,247327,glass
material,34806,plastic
material,167402,wood
material,20458,wood
material,255152,plastic
material,184970,metal
material,136887,wood
material,204106,food
material,50864,fabric
material,16547,plastic
material,202607,fabric
material,58963,fabric
material,291509,ceramic
material,105938,metal
material,51310,fabric
material,48563,plastic
material,134013,ceramic
material,85866,fabric
material,22795,wood
material,163968,plastic
material,180495,plastic
material,160722,ceramic
material,70835,ceramic
material,100943,plastic
material,197707,metal
material,55969,ceramic
material,130148,fabric
material,201024,glass
material,302923,unknown
material,116195,plastic
material,212468,fabric
material,157540,plastic
material,166421,fabric
material,96554,fabric
material,262004,paper
material,105675,ceramic
material,201498,unknown
material,243086,food
material,48932,plastic
material,181381,glass
material,47795,fabric
material,155450,paper
material,296591,fabric
material,172343,paper
material,83163,plastic
material,235743,fabric
material,205400,glass
material,56773,metal
material,224070,glass
material,121671,plastic
material,213441,metal
material,8076,plastic
material,284451,fabric
material,57534,plastic
material,296139,plastic
material,244759,plastic
material,14559,plastic
material,89204,plastic
material,106443,unknown
material,84936,ceramic
material,205238,fabric
material,146280,ceramic
material,175611,plastic
material,168014,plastic
material,147680,metal
material,47862,fabric
material,129070,plastic
material,14266,plastic
material,305415,plastic
material,276659,metal
material,240739,fabric
material,287151,plastic
material,281262,fabric
material,31824,plastic
material,168512,metal
material,213722,glass
material,188532,plastic
material,254006,metal
material,36104,metal
material,138142,fabric
material,43093,unknown
material,76032,plastic
material,136431,ceramic
material,168978,unknown
material,155606,wood
material,231980,ceramic
material,73295,plastic
material,32723,ceramic
material,86634,ceramic
material,120596,metal
material,213155,plastic
material,158186,plastic
material,105418,plastic
material,111248,ceramic
material,14049,plastic
material,151054,plastic
material,238908,fabric
material,171264,metal
material,260829,ceramic
material,279435,food
material,302220,metal
material,129668,fabric
material,49862,wood
material,54146,unknown
material,25069,plastic
material,266967,plastic
material,26956,wood
material,174800,metal
material,195198,plastic
material,199322,unknown
material,214128,fabric
material,90569,metal
material,162533,food
material,35456,fabric
material,37172,wood
material,285036,cellulose
material,104950,plastic
material,122300,plastic
material,237156,paper
material,22449,metal
material,51319,plastic
material,181686,plastic
material,161108,wood
material,81020,metal
material,305422,wood
material,245524,fabric
material,77472,fabric
material,90412,metal
material,102625,plastic
material,149783,wood
material,228009,food
material,225573,ceramic
material,83029,plastic
material,72433,glass
material,126447,fabric
material,131537,metal
material,179600,plastic
material,194835,metal
material,62265,wood
material,171890,metal
material,29080,metal
material,300078,wood
material,239723,glass
material,8719,metal
material,120009,fabric
material,20005,plastic
material,60308,metal
material,126896,metal
material,158156,metal
material,156735,fabric
material,97170,glass
material,307861,plastic
material,24529,fabric
material,235777,fabric
material,111901,wood
material,37954,wood
material,85629,plastic
material,191654,plastic
material,64704,plastic
material,245478,fabric
material,14395,plastic
material,98146,metal
material,208807,metal
material,160960,food
material,56586,fabric
material,107755,fabric
material,256060,metal
material,117871,plastic
material,254496,wood
material,171991,metal
material,84748,wood
material,176151,wood
material,223568,metal
material,12324,plastic
material,205601,plastic
material,52674,plastic
material,21005,metal
material,129833,metal
material,307619,metal
material,266035,fabric
material,251586,ceramic
material,33794,food
material,168195,fabric
material,24640,fabric
material,116563,glass
material,157205,plastic
material,57442,plastic
material,71371,nylon
material,149233,plastic
material,166621,plastic
material,236544,metal
material,293688,ceramic
material,118199,fabric
material,27920,fabric
material,202274,wood
material,141369,wood
material,206237,plastic
material,160785,ceramic
material,252112,ceramic
material,181940,ceramic
material,138621,metal
material,38899,metal
material,6003,plastic
material,115397,ceramic
material,80813,glass
material,29330,plastic
material,132023,plastic
material,144608,wood
material,131831,plastic
material,258457,fabric
material,290135,fabric
material,151538,plastic
material,133062,plastic
material,205984,wood
material,257044,glass
material,142719,ceramic
material,203979,wood
material,185095,metal
material,74390,plastic
material,290437,metal
material,244293,wood
material,263422,fabric
material,299976,wood
material,276970,metal
material,52671,plastic
material,278204,plastic
material,31828,food
material,240521,metal
material,245943,metal
material,157975,metal
material,126205,fabric
material,40341,glass
material,108352,wood
material,66527,plastic
material,167789,fabric
material,186333,wood
material,63408,plastic
material,305379,plastic
material,268257,metal
material,256122,glass
material,101989,plastic
material,20891,ceramic
material,203644,wood
material,208740,ceramic
material,261180,wood
material,298533,plastic
material,208721,wood
material,184190,wood
material,242825,plastic
material,232444,food
material,73313,plastic
material,91737,metal
material,51178,plastic
material,205385,metal
material,177342,metal
material,108061,plastic
material,85118,metal
material,199189,plastic
material,282667,food
material,66275,plastic
material,250740,metal
material,192438,metal
material,139093,metal
material,295360,plastic
material,61276,metal
material,259280,metal
material,210222,plastic
material,199093,glass
material,206892,fabric
material,45299,wood
material,102252,metal
material,59624,metal
material,275292,plastic
material,56245,metal
material,121628,plastic
material,160600,plastic
material,251219,paper
material,65467,metal
material,167222,fabric
material,270797,plastic
material,253904,wood
material,238017,ceramic
material,302254,ceramic
material,170934,plastic
material,142415,metal
material,182971,metal
material,165397,plastic
material,14554,fabric
material,247817,plastic
material,183055,metal
material,247580,plastic
material,185747,paper
material,236835,fabric
material,210952,ceramic
material,294861,plastic
material,123391,fabric
material,106666,plastic
material,109101,fabric
material,25008,metal
material,74973,wood
material,128631,plastic
material,147190,metal
material,292381,plastic
material,183781,fabric
material,113814,ceramic
material,131821,fabric
material,172330,wood
material,56707,glass
material,285784,fabric
material,115702,plastic
material,253635,plastic
material,202009,wood
material,225791,plastic
material,220498,fabric
material,99016,plastic
material,104947,ceramic
material,220644,plastic
material,119645,metal
material,8786,wood
material,117779,fabric
material,96433,metal
material,264220,metal
material,239902,plastic
material,57473,plastic
material,158300,plastic
material,90484,metal
material,9369,wood
material,152152,glass
material,250640,metal
material,108895,wax
material,12259,metal
material,251829,fabric
material,151213,ceramic
material,283580,fabric
material,292437,plastic
material,267024,glass
material,139573,metal
material,164613,metal
material,159497,wood
material,53563,plastic
material,243528,plastic
material,29529,glass
material,86890,glass
material,233449,metal
material,216570,plastic
material,32671,plastic
material,136007,ceramic
material,236845,fabric
material,236838,fabric
material,267525,glass
material,122242,ceramic
material,115632,metal
material,146924,ceramic
material,208846,ceramic
material,50549,ceramic
material,33756,metal
material,280156,fabric
material,105982,glass
material,191342,wood
material,146453,wood
material,70435,paper
material,206203,ceramic
material,177665,metal
material,181769,food
material,2941,metal
material,300667,plastic
material,90584,glass
material,220334,fabric
material,35433,bricks (maybe it goes into ceramic)
material,110081,ceramic
material,193252,metal
material,243028,plastic
material,306059,fabric
material,296399,plastic
material,148292,wax
material,171914,metal
material,234645,plastic
material,216121,plastic
material,200752,plastic
material,7866,plastic
material,307323,plastic
material,300831,glass
material,247581,fabric
material,253787,plastic
material,255324,fabric
material,196157,fabric
material,186821,ceramic
material,156120,plastic
material,302046,plastic
material,246864,plastic
material,268289,glass
material,102835,fabric
material,147251,metal
material,293208,plastic
material,20115,metal
material,273716,metal
material,250470,glass
material,180035,metal
material,43862,plastic
material,218663,plastic
material,281931,plastic
material,266645,metal
material,153444,metal
material,12749,metal
material,274790,metal
material,223664,wood
material,183646,fabric
material,28187,wood
material,70010,ceramic
material,65991,plastic
material,56429,fabric
material,86053,wood
material,63881,plastic
material,240279,plastic
material,89870,plastic
material,183534,metal
material,182540,ceramic
material,222462,fabric
material,82542,plastic
material,176589,plastic
material,4034,wood
material,21755,plastic
material,75655,plastic
material,150367,metal
material,191527,wood
material,86639,ceramic
material,197487,plastic
material,133696,fabric
material,250996,plastic
material,172223,ceramic
material,7684,glass
material,201657,plastic
material,278442,paper
material,225349,metal
material,42713,fabric
material,66205,wood
material,147633,plastic
material,230033,ceramic
material,137895,plastic
material,279678,plastic
material,118730,plastic
material,224032,ceramic
material,156414,metal
material,261417,ceramic
material,150211,glass
material,237183,ceramic
material,89026,fabric
material,270220,ceramic
material,268306,plastic
material,187137,fabric
material,248406,metal
material,234376,glass
material,139421,ceramic
material,118452,plastic
material,114466,ceramic
material,303456,fabric
material,113979,metal
material,167025,metal
material,2358,wood
material,51379,wood
material,235286,plastic
material,106488,fabric
material,197779,plastic
material,111982,wood
material,39536,metal
material,5575,plastic
material,129135,fabric
material,287728,ceramic
material,227040,plant
material,76220,plastic
material,117477,fabric
material,197031,plastic
material,187286,fabric
material,154629,plastic
material,164712,plastic
material,21982,paper
material,117023,glass
material,135765,fabric
material,162454,ceramic
material,61927,metal
material,131096,metal
material,135457,plastic
material,198493,plastic
material,215577,plastic
material,116082,plastic
material,39111,metal
material,88321,plastic
material,223644,plastic
material,130719,glass
material,144078,fabric
material,164974,ceramic
material,303711,plastic
material,306752,metal
material,66437,glass
material,142993,wood
material,196584,metal
material,178732,glass
material,174168,ceramic
material,88231,fabric
material,162986,paper
material,257541,plastic
material,218519,wood
material,108815,glass
material,38668,straw
material,266432,ceramic
material,131825,metal
material,182645,plastic
material,155223,plastic
material,127163,plastic
material,266810,metal
material,240284,food
material,18256,metal
material,297255,plastic
material,163202,plastic
material,66521,fabric
material,130515,plastic
material,198357,wood
material,242413,fabric
material,280964,plastic
material,86019,metal
material,58598,ceramic
material,59559,wood
material,22655,ceramic
material,206883,metal
material,131119,metal
material,203887,plastic
material,165658,plastic
material,215834,metal
material,105815,metal
material,283983,plastic
material,209093,latex
material,56984,plastic
material,163212,plastic
material,258233,metal
material,272428,aliminium
material,81594,rubber
material,291124,ceramic
material,58602,metal
material,139908,plastic
material,102579,plastic
material,32880,metal
material,288119,wood
material,117910,metal
material,97972,plastic
material,133577,fabric
material,113365,plastic
material,219797,plant
material,40693,glass
material,26251,glass
material,282748,plastic
material,291791,plastic
material,26566,metal
material,194068,ceramic
material,156304,plastic
material,219930,ceramic
material,53983,plastic
material,258192,leather
material,96079,metal
material,197881,metal
material,250201,plastic
material,304352,plastic
material,141468,glass
material,128509,leather
material,144370,leather
material,173139,fabric
material,108755,plastic
material,284754,metal
material,176319,plastic
material,35386,fabric
material,159299,plastic
material,98531,wood
material,168963,leather
material,279149,plastic
material,263171,plastic
material,293749,ceramic
material,295025,metal
material,300679,fabric
material,100802,fabric
material,93694,plastic
material,124172,ceramic
material,137019,leather
material,215885,wood
material,62025,plastic
material,203867,fabric
material,133863,plastic
material,206322,metal
material,306990,metal
material,235649,metal
material,188521,wood
material,95271,leather
material,556,ceramic
material,221189,plastic
material,293646,plastic
material,193044,metal
material,206961,fabric
material,251994,fabric
material,9560,ceramic
material,39211,plastic
material,282954,plastic
material,281485,wood
material,223302,metal
material,112468,plastic
material,138767,food
material,272548,wood
material,3310,wood
material,188539,fabric
material,256748,ceramic
material,55814,wood
material,49421,ceramic
material,39616,ceramic
material,206486,metal
material,284830,fabric
material,17167,plastic
material,290995,food
material,222784,ceramic
material,223524,plastic
material,291329,plastic
material,58860,metal
material,67381,metal
material,23655,metal
material,236708,food
material,161821,metal
material,304098,plastic
material,70369,plastic
material,107712,fabric
material,125306,metal
material,165108,metal
material,93822,plastic
material,86456,plastic
material,72053,plastic
material,229772,glass
material,73095,metal
material,30630,plastic
material,110763,rubber
material,172408,plastic
material,113654,ceramic
material,26186,metal
material,211560,metal
material,29794,metal
material,282945,unknown
material,252373,metal
material,13975,rubber
material,139776,glass
material,85390,plastic
material,228522,unknown
material,25949,metal
material,926,glass
material,29553,metal
material,1724,ceramic
material,64043,plastic
material,289887,fabric
material,122689,metal
material,220167,plastic
material,307283,plastic
material,235393,plastic
material,261645,food
material,236069,metal
material,294732,plastic
material,165423,ceramic
material,130707,metal
material,89329,ceramic
material,40828,plastic
material,26268,fabric
material,16585,glass
material,35334,wood
material,133741,plastic
material,16256,fabric
material,76785,paper
material,249780,plastic
material,126800,plastic
material,101070,fabric
material,138351,food
material,254798,metal
material,308586,plastic
material,225028,ceramic
material,228057,ceramic
material,112345,plastic
material,129906,ceramic
material,297304,metal
material,281054,glass
material,197767,plastic
material,256256,plastic
material,43906,metal
material,135395,fabric
material,57657,fabric
material,68171,fabric
material,42106,plastic
material,106157,plastic
material,190397,fabric
material,28255,metal
material,20258,plastic
material,238496,plastic
material,224673,plastic
material,189622,plastic
material,188774,metal
material,61625,wood
material,26900,metal
material,258477,metal
material,131674,plastic
material,219174,fabric
material,125703,plastic
material,209003,plastic
material,3602,plastic
material,216348,fabric
material,60420,metal
material,115329,metal
material,40871,plastic
material,129786,metal
material,262187,metal
material,184844,wood
material,68753,ceramic
material,232485,food
material,82775,fabric
material,109709,fabric
material,147605,fabric
material,198211,plastic
material,2396,wood
material,140448,fabric
material,301326,silk
material,254039,metal
material,91263,metal
material,265547,ceramic
material,121970,metal
material,275550,metal
material,260453,rubber
material,19267,metal
material,34484,metal
material,30458,fabric
material,85362,plastic
material,89002,ceramic
material,215319,glass
material,181160,glass
material,247511,glass
material,63632,plastic
material,265401,food
material,123916,glass
material,272205,plastic
material,140408,plastic
material,108861,plastic
material,229976,plastic
material,282992,glass
material,279808,ceramic
material,80270,glass
material,67686,plastic
material,31669,ceramic
material,83646,ceramic
material,250285,plastic
material,40914,metal
material,217453,ceramic
material,229539,glass
material,269007,metal
material,104835,metal
material,284690,glass
material,138562,ceramic
material,102204,glass
material,186562,ceramic
material,53019,fabric
material,217001,glass
material,81261,ceramic
material,217947,fabric
material,106984,metal
material,194759,metal
material,180658,fabric
material,119866,plastic
material,194939,ceramic
material,198234,plastic
material,92244,wood
material,214884,glass
material,42923,metal
material,156138,plastic
material,25319,plastic
material,14553,fabric
material,106955,fabric
material,86704,ceramic
material,207040,metal
material,131215,metal
material,308209,food
material,94553,fabric
material,121797,plastic
material,63042,wood
material,178562,fabric
material,190274,plastic
material,195107,metal
material,98518,fabric
material,233165,plastic
material,278691,fabric
material,56114,ceramic
material,17366,metal
material,194941,glass
material,309006,ceramic
material,16194,fabric
material,100193,plastic
material,191893,plastic
material,87615,cardboard
material,79485,ceramic
material,196536,metal
material,119180,metal
material,175807,fabric
material,121950,plastic
material,108066,metal
material,293445,wood
material,157955,metal
material,135384,fabric
material,261380,metal
material,172915,wood
material,149008,wood
material,206575,ceramic
material,192253,food
material,63601,wood
material,126173,plastic
material,288884,metal
material,216799,plastic
material,307262,metal
material,25716,plastic
material,217081,ceramic
material,174742,metal
material,273490,food
material,259432,fabric
material,299378,plastic
material,163744,metal
material,53528,cardboard
material,100912,fabric
material,167132,metal
material,93392,wood
material,214784,metal
material,69485,fabric
material,191288,plastic
material,165907,fabric
material,77846,plastic
material,94115,metal
material,7141,plastic
